Complains,Charge Amount,Distinct Called Numbers,Tariff Plan,Status,Customer Value,Churn,Usage Index
0,2,9,1,1,1034.0,0,0.7310669948928337
1,2,6,1,1,65.04,1,-2.1908360778013303
0,0,18,1,1,231.57,0,-0.6136571166545693
0,0,5,1,2,55.26,0,-2.6991939677155226
0,0,25,1,1,1737.81,0,1.8509345182614072
0,0,36,1,1,251.295,0,-0.776161232703844
0,0,34,1,1,157.08,0,-1.3333373864127405
0,1,29,1,1,290.48,0,-0.3267442195317958
0,0,19,1,1,1244.16,0,0.8150523350437882
0,2,44,1,1,953.64,0,2.596997545572225
0,0,45,1,1,569.88,0,3.275687083004011
0,1,26,1,1,200.12,0,-0.3977069467863529
0,0,13,1,1,311.31,0,0.18632031152676198
0,0,18,1,2,131.88,0,-1.3866595401565285
0,3,33,1,1,838.8,0,5.035319896178389
0,1,9,1,1,2065.08,0,2.520047855485282
0,0,31,1,1,1389.24,0,5.2148986829442014
0,1,27,1,1,1015.64,0,1.7402174355083786
0,0,12,1,2,53.73,0,-2.4640486481710373
0,0,9,1,2,100.305,0,-2.3977185601304467
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,44,1,1,2080.8,0,4.428381637667069
0,1,48,1,1,516.96,0,2.5571592487388126
0,1,38,1,1,800.91,0,0.9161393525689433
1,0,18,1,2,126.315,1,-1.7414491939596288
0,8,43,1,1,270.825,0,1.1683062707882037
0,1,25,1,1,392.445,1,0.38150967969673616
0,0,15,1,1,126.68,0,-1.8602118300206985
1,0,17,1,2,165.44,1,-1.4251523165128208
0,0,32,1,2,236.68,1,-1.3245178367426953
0,0,7,1,1,79.92,0,-2.0856754995785516
0,1,23,1,1,212.175,0,0.4877122121893056
0,0,5,1,2,43.5,1,-2.5735781537122855
0,1,3,1,1,14.205,0,-2.738138094150589
0,3,81,1,1,747.81,0,5.016491233217079
0,3,34,2,1,1547.37,0,3.116753520743461
0,0,29,1,1,189.225,0,-0.6037177404141014
0,0,21,1,2,228.56,0,-1.4321400093721783
0,0,24,1,1,924.21,0,0.19102373311609266
0,1,12,2,1,938.52,0,-0.29233497563468225
0,0,8,1,2,86.85,0,-2.235793647997982
0,0,4,1,2,78.5,0,-2.3695562647337174
0,0,14,1,1,151.29,0,-1.911146053569434
0,0,24,1,1,171.64,0,-1.0316830203013079
0,0,15,1,1,212.67,0,-1.8248211238048544
0,1,43,2,1,838.09,0,1.7808033788050042
0,0,41,1,1,415.2,0,2.7966529945592438
0,3,20,1,1,248.08,0,-1.1952800986150325
0,1,11,1,1,1045.4,0,0.6981751345076335
0,1,8,1,1,72.44,1,-2.2325105874523974
0,2,20,1,1,270.32,0,-0.26516356198774726
0,0,7,1,2,113.6,0,-2.3507004130487004
0,2,27,1,1,1609.2,0,2.1994280729282294
0,2,38,1,1,339.955,0,-0.4276676780370219
0,2,36,1,1,201.06,0,-0.9848438317459183
0,3,31,1,1,354.96,0,0.021749335135026304
0,2,21,1,1,817.9,0,1.1635458897106101
0,4,46,1,1,1018.12,0,2.9454911002390474
0,2,47,1,1,630.36,0,3.6153979884049656
0,3,28,1,1,165.375,0,-0.04921339211953074
0,2,15,1,1,341.2,0,0.5348138661935841
0,0,20,1,2,122.725,0,-1.0381659854897065
0,5,35,2,1,903.28,0,5.383813450845212
0,3,11,1,1,1330.975,0,2.8685414101521043
0,2,33,1,1,1299.36,0,5.5633922376110245
0,3,29,1,1,675.075,0,2.088710990175201
0,0,14,1,2,108.24,0,-2.1243377427700825
0,0,11,1,2,153.64,0,-2.049225005463625
0,0,3,1,2,72.68,1,-2.5741161657432885
0,2,46,1,1,1914.08,0,4.776875192333891
0,3,50,1,1,363.4,0,2.9056528034056344
0,3,40,1,1,776.4,0,1.2646329072357654
1,0,20,1,2,176.76,1,-1.3929556392928064
0,10,45,2,1,186.675,0,1.5167998254550261
0,3,27,1,1,413.32,0,0.7300032343635583
0,2,17,1,1,116.975,0,-1.5205009246197432
1,0,19,1,2,229.92,1,-1.0766587618459986
1,0,34,1,2,188.225,1,-0.9760242820758732
0,0,5,1,2,78.08,1,-2.5079682045597655
0,2,9,1,1,87.75,0,-1.7459645941775965
0,3,25,1,1,151.485,0,0.836205766856128
0,0,7,1,2,83.8,1,-2.2250845990454637
0,3,5,1,1,38.385,0,-2.3896445394837666
0,5,83,2,1,815.85,0,5.356202138618033
0,5,36,2,1,1439.92,0,3.465247075410283
0,2,31,1,1,232.68,0,-0.25522418574727934
0,0,23,1,2,183.15,0,-1.0836464547053561
0,2,26,1,1,886.0,0,0.5395172877829149
0,3,14,2,1,898.72,0,0.056158579032139944
0,0,10,1,2,141.68,0,-1.88730009333116
0,0,6,1,2,118.8,0,-2.021062710066895
0,2,16,1,1,223.83,0,-1.5626524989026116
0,2,26,1,1,147.575,0,-0.6831894656344859
0,2,17,1,1,253.52,0,-1.4763275691380326
0,3,45,2,1,758.25,0,2.1292969334718266
0,2,43,1,1,273.3,0,3.1451465492260655
0,5,22,1,1,195.35,0,-0.8467865439482103
0,3,13,1,1,1109.88,0,1.0466686891744557
0,3,10,1,1,132.92,1,-1.8927996820514423
0,2,19,1,1,366.92,0,0.13887982054567
0,0,6,1,2,142.2,0,-2.0959620680350204
0,2,26,1,1,1637.8,0,2.4541664179419094
0,2,37,1,1,379.28,0,-0.1729293330233419
0,2,35,1,1,233.235,0,-0.7301054867322384
0,3,30,1,1,383.56,0,0.2764876801487062
0,2,20,1,1,835.775,0,1.41828423472429
0,4,45,1,1,1046.72,0,3.2002294452527273
0,2,46,1,1,658.96,0,3.870136333418646
0,3,27,1,1,183.25,0,0.20552495289414918
0,2,14,1,1,369.8,0,0.7895522112072638
0,0,19,1,2,140.6,0,-0.7834276404760265
0,5,34,2,1,931.88,0,5.638551795858891
0,3,10,1,1,1348.85,0,3.1232797551657843
0,2,32,1,1,1493.955,0,5.818130582624704
0,3,28,1,1,1108.72,0,2.3434493351888808
0,0,13,1,2,153.945,0,-1.8695993977564023
0,0,10,1,2,182.24,0,-1.794486660449945
0,0,2,1,2,101.28,1,-2.319377820729608
0,2,45,1,1,1942.68,0,5.031613537347571
0,3,49,1,1,381.275,0,3.1603911484193143
0,3,39,1,1,905.625,0,1.5193712522494454
1,0,19,2,2,205.36,1,-1.1382172942791267
0,10,44,1,1,197.4,0,1.7715381704687057
0,3,26,1,1,441.92,0,0.9847415793772383
0,2,16,1,1,215.76,0,-1.2657625796060632
1,0,18,1,2,258.52,1,-0.8219204168323186
1,0,33,1,2,206.1,1,-0.7212859370621932
0,0,4,1,2,106.68,1,-2.253229859546086
0,2,8,1,1,105.625,0,-1.4912262491639166
0,3,24,1,1,162.21,0,1.0909441118698078
0,0,6,1,2,101.675,1,-1.9703462540317835
0,3,4,1,1,49.11,0,-2.1349061944700867
0,5,82,2,1,848.025,0,5.610940483631713
0,5,35,2,1,1468.52,0,3.7199854204239626
0,2,30,1,1,261.28,0,-0.0004858407335993631
0,0,22,1,2,201.025,0,-0.8289081096916762
0,2,25,1,1,1028.925,0,0.7942556327965948
0,3,13,2,1,927.32,0,0.3108969240458198
1,0,9,1,2,170.28,1,-1.63256174831748
0,0,5,1,2,136.675,0,-1.7663243650532154
0,2,15,1,1,256.005,0,-1.307914153888932
0,2,25,1,1,264.72,0,-0.42845112062080604
0,2,16,1,1,282.12,0,-1.2215892241243524
0,3,44,2,1,790.425,0,2.3840352784855066
0,2,42,1,1,284.025,0,3.399884894239746
0,5,21,1,1,341.16,0,-0.5920481989345303
0,3,12,1,1,1138.48,0,1.3014070341881356
1,3,9,1,1,161.52,1,-1.6380613370377624
0,0,19,1,1,161.24,0,-0.9035260587317169
0,0,0,1,2,0.0,0,-2.9860320375726848
0,0,26,1,1,1448.12,0,1.44689113572799
0,0,37,1,1,211.97,0,-1.0308995777175238
0,0,35,1,1,91.845,0,-1.5968583806922871
0,1,30,1,1,193.88,0,-0.7307876020652131
0,0,20,1,1,1147.56,0,0.41100895251037084
0,2,45,1,1,857.04,0,2.192954163038808
0,0,46,1,1,541.28,0,3.0209487379903313
0,1,27,1,1,167.52,0,-0.6612279410658998
0,0,14,1,1,224.12,0,-0.12111392908211938
0,0,19,1,2,75.28,0,-1.7028764300312766
0,3,34,1,1,742.2,0,4.631276513644972
0,1,10,1,1,1968.48,0,2.1160044729518654
0,0,32,1,1,1280.565,0,4.810855300410785
0,1,28,1,1,919.04,0,1.3361740529749615
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,45,1,1,1753.0,0,4.024338255133651
0,1,49,1,1,280.225,0,2.214594411066463
0,1,39,1,1,692.235,0,0.5120959700355261
0,0,19,1,2,23.68,1,-2.1279272779613123
0,8,44,1,1,151.77,0,0.9135679257745238
0,1,26,1,1,283.77,1,-0.022533702836681102
0,0,16,1,1,98.08,0,-2.1149501750343784
1,0,18,1,2,104.84,1,-1.750151855653436
0,0,33,1,2,140.08,1,-1.7285612192761126
0,0,0,1,2,0.0,1,-2.9860320375726848
0,0,8,1,1,32.075,0,-2.3404138445922316
0,1,24,1,1,97.08,0,0.11879942671935617
0,1,0,1,1,0.0,0,-2.9860320375726848
1,3,82,1,1,715.635,0,4.761752888203398
0,3,35,2,1,1438.695,0,2.712710138210044
0,0,30,1,1,135.6,0,-0.8672387346936483
0,0,22,1,2,131.96,0,-1.8361833919055957
0,0,25,1,1,815.535,0,-0.21301964941732454
0,1,13,2,1,829.845,0,-0.6963783581680996
0,0,9,1,2,12.6,0,-2.5695758364044643
0,0,5,1,2,18.125,0,-2.7735996472671345
0,0,15,1,1,42.615,0,-2.3151894361028513
0,0,25,1,1,115.04,0,-1.3478999101760563
0,0,16,1,1,103.995,0,-2.2288645063382715
0,1,44,2,1,577.035,0,1.3767599962715869
0,0,42,1,1,212.895,0,2.3926096120258267
0,3,21,1,1,151.48,0,-1.5993234811484498
0,1,12,1,1,948.8,0,0.29413175197421637
1,1,9,1,1,43.84,1,-2.4872489324660774
0,1,19,1,1,238.08,0,-0.4394103393211583
0,0,6,1,2,81.36,0,-2.524947190382111
0,1,26,1,1,1576.96,0,2.0251812955948187
0,1,37,1,1,295.625,0,-0.601914455370433
0,1,35,1,1,164.79,0,-1.1590906090793296
0,2,30,1,1,322.72,0,-0.15249744219838474
0,1,20,1,1,1276.4,0,0.989299112377199
0,3,45,1,1,985.88,0,2.7712443229056367
0,1,46,1,1,598.12,0,3.441151211071556
0,2,27,1,1,232.36,0,-0.22346016945294184
0,1,14,1,1,308.96,0,0.36056708886017286
0,0,19,1,2,164.12,0,-1.2124127628231176
0,4,34,1,1,871.04,0,5.2095666735118
0,2,10,1,1,2097.32,0,2.6942946328186927
0,1,32,1,1,1425.51,0,5.3891454602776125
0,2,28,1,1,1047.88,0,1.9144642128417897
0,0,13,1,2,85.5,0,-2.298584520103493
0,0,10,1,2,121.4,0,-2.223471782797036
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,45,1,1,1881.84,0,4.6026284150004795
0,2,49,1,1,343.25,0,2.7314060260722233
0,2,39,1,1,837.18,0,1.0903861299023543
1,0,19,1,2,144.52,1,-1.5672024166262177
0,9,44,1,1,174.585,0,1.3425530481216148
0,2,26,1,1,428.715,0,0.5557564570301471
0,1,16,1,1,154.92,0,-1.6947477019531543
1,0,18,1,2,197.68,1,-1.2509055391794097
0,0,33,1,2,168.075,1,-1.1502710594092842
0,0,4,1,2,45.84,1,-2.682214981893177
0,1,8,1,1,67.6,0,-1.9202113715110074
0,2,24,1,1,139.395,0,0.6619589895227168
0,0,6,1,2,63.65,1,-2.399331376378875
0,2,4,1,1,26.295,0,-2.5638913168171777
0,4,82,2,1,779.58,0,5.181955361284622
0,4,35,2,1,1407.68,0,3.291000298076872
0,1,30,1,1,200.44,0,-0.42947096308069044
0,0,22,1,2,260.8,0,-1.257893232038767
0,1,25,1,1,960.48,0,0.36527051044950387
0,2,13,2,1,866.48,0,-0.11808819830127115
0,0,9,1,2,109.44,0,-2.061546870664571
0,0,5,1,2,98.65,0,-2.1953094874003063
0,1,15,1,1,187.56,0,-1.736899276236023
0,1,25,1,1,203.88,0,-0.857436242967897
0,1,16,1,1,221.28,0,-1.6505743464714435
0,2,44,2,1,721.98,0,1.9550501561384155
0,1,42,1,1,261.21,0,2.970899771892655
0,4,21,1,1,280.32,0,-1.0210333212816214
0,2,12,1,1,1077.64,0,0.8724219118410443
1,2,9,1,1,100.68,1,-2.067046459384853
0,1,19,1,1,238.08,0,-0.4394103393211583
0,0,6,1,2,81.36,0,-2.524947190382111
0,1,26,1,1,1576.96,0,2.0251812955948187
0,1,37,1,1,295.625,0,-0.601914455370433
0,1,35,1,1,164.79,0,-1.1590906090793296
0,2,30,1,1,322.72,0,-0.15249744219838474
0,1,20,1,1,1276.4,0,0.989299112377199
0,3,45,1,1,985.88,0,2.7712443229056367
0,1,46,1,1,598.12,0,3.441151211071556
0,2,27,1,1,232.36,0,-0.22346016945294184
0,1,14,1,1,308.96,0,0.36056708886017286
0,0,19,1,2,164.12,0,-1.2124127628231176
0,4,34,2,1,871.04,0,5.2095666735118
0,2,10,1,1,2097.32,0,2.6942946328186927
0,1,32,1,1,1425.51,0,5.3891454602776125
0,2,28,1,1,1047.88,0,1.9144642128417897
0,0,13,1,2,85.5,0,-2.298584520103493
0,0,10,1,2,121.4,0,-2.223471782797036
0,0,2,1,2,45.495,1,-2.748362943076699
0,1,45,1,1,1881.84,0,4.6026284150004795
0,2,49,1,1,343.25,0,2.7314060260722233
0,2,39,1,1,837.18,0,1.0903861299023543
1,0,19,1,2,144.52,1,-1.5672024166262177
0,9,44,2,1,174.585,0,1.3425530481216148
0,2,26,1,1,428.715,0,0.5557564570301471
0,1,16,1,1,154.92,0,-1.6947477019531543
1,0,18,1,2,197.68,1,-1.2509055391794097
1,0,33,1,2,168.075,1,-1.1502710594092842
0,0,4,1,2,45.84,1,-2.682214981893177
0,1,8,1,1,67.6,0,-1.9202113715110074
0,2,24,1,1,139.395,0,0.6619589895227168
1,0,6,1,2,63.65,1,-2.399331376378875
0,2,4,1,1,26.295,0,-2.5638913168171777
0,4,82,2,1,779.58,0,5.181955361284622
0,4,35,2,1,1407.68,0,3.291000298076872
0,1,30,1,1,200.44,0,-0.42947096308069044
0,0,22,1,2,260.8,0,-1.257893232038767
0,1,25,1,1,960.48,0,0.36527051044950387
0,2,13,2,1,866.48,0,-0.11808819830127115
0,0,9,1,2,109.44,0,-2.061546870664571
0,0,5,1,2,98.65,0,-2.1953094874003063
0,1,15,1,1,187.56,0,-1.736899276236023
0,1,25,1,1,203.88,0,-0.857436242967897
0,1,16,1,1,221.28,0,-1.6505743464714435
0,2,44,2,1,721.98,0,1.9550501561384155
0,1,42,1,1,261.21,0,2.970899771892655
0,4,21,1,1,280.32,0,-1.0210333212816214
0,2,12,1,1,1077.64,0,0.8724219118410443
1,2,9,1,1,100.68,1,-2.067046459384853
